URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://unified-uat.digit.org/egov-mdms-service/v2/_search,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:53:05,28 Jul 2025 15:53:05,28 Jul 2025 15:53:11,28 Jul 2025 15:53:17,12568,,,,431,6435,5702,2.911,1.658,5.574,,25,690,,170,35701,,
https://unified-uat.digit.org/egov-mdms-service/v2/_update/HCM-ADMIN-CONSOLE.FormConfig,COMPLETE,202,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:53:05,28 Jul 2025 15:53:17,28 Jul 2025 15:53:20,28 Jul 2025 15:53:23,18491,,,,12546,2873,3072,1.796,1.334,5.733,,75,16671,,205,16267,,
https://unified-uat.digit.org/egov-mdms-service/v1/_search,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:53:23,28 Jul 2025 15:53:24,28 Jul 2025 15:53:27,28 Jul 2025 15:53:27,4297,,,,425,805,3067,1.309,1.734,6.073,,47,690,,170,4719,,
https://unified-uat.digit.org/egov-mdms-service/v1/_search,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:53:27,28 Jul 2025 15:53:28,28 Jul 2025 15:53:31,28 Jul 2025 15:53:32,4443,,,,615,782,3046,1.054,1.157,5.08,,29,683,,170,3803,,
https://unified-uat.digit.org/localization/messages/v1/_search?tenantId=mz&module=hcm-deliveryflow-CMP-2025-07-28-004643&locale=en_IN,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:53:27,28 Jul 2025 15:53:28,28 Jul 2025 15:53:43,28 Jul 2025 15:53:46,18184,,,,848,2413,14923,0.837,0.833,6.021,,167,540,,170,14359,,
https://unified-uat.digit.org/egov-mdms-service/v1/_search,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:53:46,28 Jul 2025 15:53:46,28 Jul 2025 15:53:49,28 Jul 2025 15:53:51,5784,,,,458,2607,2719,2.694,1.781,5.664,,29,787,,170,14598,,
https://unified-uat.digit.org/localization/messages/v1/_upsert,COMPLETE,200,https,POST,application/json,/127.0.0.1,39876,unified-uat.digit.org/35.154.67.28,443,,28 Jul 2025 15:53:54,28 Jul 2025 15:54:05,28 Jul 2025 15:54:08,28 Jul 2025 15:54:11,17053,,,,11363,2539,3151,1.779,1.392,5.722,,855,14964,,170,14359,,
https://us.i.posthog.com/e/?ip=0&_=1753698237375&ver=1.258.2,COMPLETE,200,https,OPTIONS,,/127.0.0.1,39908,us.i.posthog.com/18.232.192.56,443,,28 Jul 2025 15:53:57,28 Jul 2025 15:53:57,28 Jul 2025 15:54:01,28 Jul 2025 15:54:01,4187,,,,37,546,3604,0.084,1.216,0.562,,45,,,307,0,,
https://www.google-analytics.com/g/collect?v=2&tid=G-XYNP0YV2LH&gtm=45je57n0v9223891585z89224557134za200zb9195976050zd9195976050&_p=1753697051427&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AAAAAAQ&sid=1753696695&sct=1&seg=1&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fapp-configuration-redesign%3Fvariant%3Dapp%26masterName%3DFormConfig%26fieldType%3DFieldTypeMappingConfig%26prefix%3DCMP-2025-07-28-004643%26localeModule%3DAPPONE%26tenantId%3Dmz%26campaignNumber%3DCMP-2025-07-28-004643%26formId%3Ddefault%26projectType%3DBednet&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fapp-features%3FtenantId%3Dmz%26campaignNumber%3DCMP-2025-07-28-004643%26projectType%3DBednet&dt=DIGIT%20HCM&_s=49&tfd=1196509,COMPLETE,204,https,POST,text/plain,/127.0.0.1,39924,www.google-analytics.com/142.251.223.14,443,,28 Jul 2025 15:53:59,28 Jul 2025 15:54:02,28 Jul 2025 15:54:05,28 Jul 2025 15:54:05,5399,,,,2626,139,2634,0.497,1.022,0.0,,1399,1286,,0,,,
https://us.i.posthog.com/e/?ip=0&_=1753698237375&ver=1.258.2,COMPLETE,200,https,POST,application/json,/127.0.0.1,39908,us.i.posthog.com/18.232.192.56,443,,28 Jul 2025 15:54:01,28 Jul 2025 15:54:07,28 Jul 2025 15:54:10,28 Jul 2025 15:54:10,8972,,,,5695,71,3206,0.711,1.073,3.76,,21,6092,,252,15,,
